admin_user_email,input_phrase,input_language,output_phrase,output_language,category
sanoop@rightsolutions.ae,Sauce au pain,FRENCH,Bread Sauce,ENGLISH,batch 1
sanoop@rightsolutions.ae,Sauce cheddar,FRENCH,Cheddar Sauce,ENGLISH,batch 1
sanoop@rightsolutions.ae,Sauce Currywurst,FRENCH,Currywurst Sauce,ENGLISH,batch 1
sanoop@rightsolutions.ae,Pansement,FRENCH,Dressing,ENGLISH,batch 1
sanoop@rightsolutions.ae,Asafetida,FRENCH,Asafetida,ENGLISH,batch 1
sanoop@rightsolutions.ae,Asafoetida,FRENCH,Asafoetida,ENGLISH,batch 1
sanoop@rightsolutions.ae,Gomme de caroube,FRENCH,Carob Gum,ENGLISH,batch 1
sanoop@rightsolutions.ae,Gomme de cellulose,FRENCH,Cellulose Gum,ENGLISH,batch 1
sanoop@rightsolutions.ae,Gomme de cassia,FRENCH,Cassia gum,ENGLISH,batch 1
sanoop@rightsolutions.ae,Baguette,FRENCH,Baguette,ENGLISH,batch 1
sanoop@rightsolutions.ae,Artificiel,FRENCH,Artificial,ENGLISH,batch 1
sanoop@rightsolutions.ae,Bicarbonate de soude,FRENCH,Baking Soda,ENGLISH,batch 1
sanoop@rightsolutions.ae,Soda à la crème,FRENCH,Cream Soda,ENGLISH,batch 1
sanoop@rightsolutions.ae,Soda à la crème,FRENCH,Cream Soda,ENGLISH,batch 1
sanoop@rightsolutions.ae,Choux de luzerne,FRENCH,Alfalfa Sprouts,ENGLISH,batch 1
sanoop@rightsolutions.ae,Frais,FRENCH,Fresh,ENGLISH,batch 1
sanoop@rightsolutions.ae,Snipe commun,FRENCH,Common Snipe,ENGLISH,batch 1
sanoop@rightsolutions.ae,Craie,FRENCH,Chalk,ENGLISH,batch 1
sanoop@rightsolutions.ae,100% naturel,FRENCH,All Natural,ENGLISH,batch 1
sanoop@rightsolutions.ae,Mousse de carraghénane,FRENCH,Carrageen Moss,ENGLISH,batch 1
sanoop@rightsolutions.ae,Farine de famille,FRENCH,Family Flour,ENGLISH,batch 1
sanoop@rightsolutions.ae,Farine atta,FRENCH,Atta Flour,ENGLISH,batch 1
sanoop@rightsolutions.ae,Farine de biscuits,FRENCH,Cracker Flour,ENGLISH,batch 1
sanoop@rightsolutions.ae,Farine de sarrasin,FRENCH,Buckwheat flour,ENGLISH,batch 1
sanoop@rightsolutions.ae,Farine de gâteau,FRENCH,Cake Flour,ENGLISH,batch 1
sanoop@rightsolutions.ae,Farine de chakki atta,FRENCH,Chakki Atta Flour,ENGLISH,batch 1
sanoop@rightsolutions.ae,Estragon,FRENCH,Estragon,ENGLISH,batch 1
sanoop@rightsolutions.ae,Tartrate de calcium,FRENCH,Calcium Tartrate,ENGLISH,batch 1
sanoop@rightsolutions.ae,Tartrate de calcium,FRENCH,Calcium tartrate,ENGLISH,batch 1
sanoop@rightsolutions.ae,Tomates séchées,FRENCH,Dried Tomatoes,ENGLISH,batch 1
sanoop@rightsolutions.ae,Compléments de coloration,FRENCH,Coloring Adjuncts (),ENGLISH,batch 1
sanoop@rightsolutions.ae,Agents de carbonatation,FRENCH,Carbonating Agents (),ENGLISH,batch 1
sanoop@rightsolutions.ae,Octanol-1,FRENCH,1-Octanol,ENGLISH,batch 1
sanoop@rightsolutions.ae,Acétanisole,FRENCH,Acetanisole,ENGLISH,batch 1
sanoop@rightsolutions.ae,Décolorants,FRENCH,Bleaching Agents (),ENGLISH,batch 1
sanoop@rightsolutions.ae,Décolorants,FRENCH,Bleaching Agents (),ENGLISH,batch 1
sanoop@rightsolutions.ae,Agents antimicrobiens,FRENCH,Antimicrobial Agents (),ENGLISH,batch 1
sanoop@rightsolutions.ae,Anthranilate d'allyle,FRENCH,Allyl Anthranilate,ENGLISH,batch 1
sanoop@rightsolutions.ae,Caproate d'allyle,FRENCH,Allyl Caproate,ENGLISH,batch 1
sanoop@rightsolutions.ae,Cannelle d'allyle,FRENCH,Allyl Cinnamate,ENGLISH,batch 1
sanoop@rightsolutions.ae,Hexanoate d'allyle,FRENCH,Allyl Hexanoate,ENGLISH,batch 1
sanoop@rightsolutions.ae,Isothiocyanate d'allyle,FRENCH,Allyl Isothiocyanate,ENGLISH,batch 1
sanoop@rightsolutions.ae,Isovalerate d'allyle,FRENCH,Allyl Isovalerate,ENGLISH,batch 1
sanoop@rightsolutions.ae,Mercaptan d'allyle,FRENCH,Allyl Mercaptan,ENGLISH,batch 1
sanoop@rightsolutions.ae,Nonanoate d'allyle,FRENCH,Allyl Nonanoate,ENGLISH,batch 1
sanoop@rightsolutions.ae,Octanoate d'allyle,FRENCH,Allyl Octanoate,ENGLISH,batch 1
sanoop@rightsolutions.ae,Phenoxyacetate d'allyle,FRENCH,Allyl Phenoxyacetate,ENGLISH,batch 1
sanoop@rightsolutions.ae,Phenylacetate d'allyle,FRENCH,Allyl Phenylacetate,ENGLISH,batch 1
sanoop@rightsolutions.ae,Sorbate d'allyle,FRENCH,Allyl Sorbate,ENGLISH,batch 1
sanoop@rightsolutions.ae,"Allyl-2,4-Hexadienoate",FRENCH,"Allyl-2,4-Hexadienoate",ENGLISH,batch 1
sanoop@rightsolutions.ae,Trachyspermum ammi,FRENCH,Ajwain,ENGLISH,batch 1
sanoop@rightsolutions.ae,Pâte à choux,FRENCH,Choux Pastry,ENGLISH,batch 1
sanoop@rightsolutions.ae,Gomme arabique,FRENCH,Arabic,ENGLISH,batch 1
sanoop@rightsolutions.ae,Glycyrrhizine ammoniée,FRENCH,Ammoniated Glycyrrhizin,ENGLISH,batch 1
sanoop@rightsolutions.ae,Herbe de bison,FRENCH,Bison Grass,ENGLISH,batch 1
sanoop@rightsolutions.ae,Herbe d'orge,FRENCH,Barley Grass,ENGLISH,batch 1
sanoop@rightsolutions.ae,Annatto - Bixin - Norbixin,FRENCH,Annatto - Bixin - Norbixin,ENGLISH,batch 1
sanoop@rightsolutions.ae,Zestes d'agrumes et poudres de jus,FRENCH,Citrus Zests and Juice Powders,ENGLISH,batch 1
sanoop@rightsolutions.ae,Eau-de-vie à la pomme,FRENCH,Apple Brandy,ENGLISH,batch 1
sanoop@rightsolutions.ae,Jus de noix de coco,FRENCH,Coconut Juice,ENGLISH,batch 1
sanoop@rightsolutions.ae,Jus de fruits et de légumes,FRENCH,Fruit and Vegetable Juice,ENGLISH,batch 1
sanoop@rightsolutions.ae,Jus d'agave,FRENCH,Agave Juice,ENGLISH,batch 1
sanoop@rightsolutions.ae,Sirop d'agave,FRENCH,Agave Syrup,ENGLISH,batch 1
sanoop@rightsolutions.ae,Ackawi,FRENCH,Ackawi,ENGLISH,batch 1
sanoop@rightsolutions.ae,Fromage de Saint Jean d'Acre,FRENCH,Akkawi,ENGLISH,batch 1
sanoop@rightsolutions.ae,Gomme d'acacia,FRENCH,Acacia Gum,ENGLISH,batch 1
sanoop@rightsolutions.ae,Gomme arabique,FRENCH,Arabic Gum,ENGLISH,batch 1
sanoop@rightsolutions.ae,Vieilli,FRENCH,Aged,ENGLISH,batch 1
sanoop@rightsolutions.ae,Environ,FRENCH,About,ENGLISH,batch 1
sanoop@rightsolutions.ae,Myrtille,FRENCH,Bilberry,ENGLISH,batch 1
sanoop@rightsolutions.ae,Agents chélateurs,FRENCH,Chelating Agents,ENGLISH,batch 1
sanoop@rightsolutions.ae,Dough,FRENCH,Ayran,ENGLISH,batch 1
sanoop@rightsolutions.ae,Argon,FRENCH,Argon,ENGLISH,batch 1
sanoop@rightsolutions.ae,Argon,FRENCH,Argon,ENGLISH,batch 1
sanoop@rightsolutions.ae,Gluten de maïs,FRENCH,Corn Gluten,ENGLISH,batch 1
sanoop@rightsolutions.ae,Gluconate de zinc,FRENCH,Zinc Gluconate,ENGLISH,batch 1
sanoop@rightsolutions.ae,Gluconate de Calcium,FRENCH,Calcium gluconate,ENGLISH,batch 1
sanoop@rightsolutions.ae,Gluconate de Calcium,FRENCH,Calcium Gluconate,ENGLISH,batch 1
sanoop@rightsolutions.ae,Gluconate de cuivre,FRENCH,Copper Gluconate,ENGLISH,batch 1
sanoop@rightsolutions.ae,Haricot azuki,FRENCH,Adzuki Bean,ENGLISH,batch 1
sanoop@rightsolutions.ae,Haricot de canneberge,FRENCH,Borlotti Bean,ENGLISH,batch 1
sanoop@rightsolutions.ae,Haricots noirs,FRENCH,Black Beans,ENGLISH,batch 1
sanoop@rightsolutions.ae,Haricot Aduki,FRENCH,Aduki Bean,ENGLISH,batch 1
sanoop@rightsolutions.ae,Haricot Adzuki,FRENCH,Adzuki Bean,ENGLISH,batch 1
sanoop@rightsolutions.ae,Fruit du dragon,FRENCH,Dragonfruit,ENGLISH,batch 1
sanoop@rightsolutions.ae,Cherimoya,FRENCH,Cherimoya,ENGLISH,batch 1
sanoop@rightsolutions.ae,Durian,FRENCH,Durian,ENGLISH,batch 1
sanoop@rightsolutions.ae,Fruité,FRENCH,Fruity,ENGLISH,batch 1
sanoop@rightsolutions.ae,Crumble,FRENCH,Crumble,ENGLISH,batch 1
sanoop@rightsolutions.ae,Crumble aux pommes,FRENCH,Apple Crumble,ENGLISH,batch 1
sanoop@rightsolutions.ae,Daikon,FRENCH,Daikon,ENGLISH,batch 1
sanoop@rightsolutions.ae,Daikon Oroshi,FRENCH,Daikon Oroshi,ENGLISH,batch 1
sanoop@rightsolutions.ae,Fructooligosaccharide,FRENCH,Fructooligosaccharide,ENGLISH,batch 1
sanoop@rightsolutions.ae,Fructose,FRENCH,Fructose,ENGLISH,batch 1
sanoop@rightsolutions.ae,Fructose Cristalline,FRENCH,Crystalline Fructose,ENGLISH,batch 1
sanoop@rightsolutions.ae,Bolet bai,FRENCH,Bay Bolete,ENGLISH,batch 1
sanoop@rightsolutions.ae,Chanterelle,FRENCH,Chanterelle,ENGLISH,batch 1
sanoop@rightsolutions.ae,Laccaire améthyste,FRENCH,Amethyst Deceiver,ENGLISH,batch 1
sanoop@rightsolutions.ae,Tarte aux mûres et pommes,FRENCH,Blackberry and Apple Pie,ENGLISH,batch 1
sanoop@rightsolutions.ae,Tarte aux mûres,FRENCH,Blackberry Pie,ENGLISH,batch 1
sanoop@rightsolutions.ae,Tarte aux myrtilles,FRENCH,Blueberry Pie,ENGLISH,batch 1
sanoop@rightsolutions.ae,Tarte aux oignons et au fromage,FRENCH,Cheese and Onion Pie,ENGLISH,batch 1
sanoop@rightsolutions.ae,Tarte au poulet et aux champignons,FRENCH,Chicken and Mushroom Pie,ENGLISH,batch 1
sanoop@rightsolutions.ae,Tarte shepherd's pie,FRENCH,Shepherd's Pie,ENGLISH,batch 1
sanoop@rightsolutions.ae,Tarte au beurre,FRENCH,Butter Pie,ENGLISH,batch 1
sanoop@rightsolutions.ae,Tarte Chess,FRENCH,Chess Pie,ENGLISH,batch 1
sanoop@rightsolutions.ae,Tarte aux fruits,FRENCH,Fruit Pie,ENGLISH,batch 1
sanoop@rightsolutions.ae,Tarte aux noix de cajou,FRENCH,Cashew Pie,ENGLISH,batch 1
sanoop@rightsolutions.ae,Tarte à la crème,FRENCH,Custard Pie,ENGLISH,batch 1
sanoop@rightsolutions.ae,Tarte aux cerises,FRENCH,Cherry Pie,ENGLISH,batch 1
sanoop@rightsolutions.ae,Tarte aux châtaignes,FRENCH,Chestnut Pie,ENGLISH,batch 1
sanoop@rightsolutions.ae,Cornish Pasty,FRENCH,Cornish Pasty,ENGLISH,batch 1
sanoop@rightsolutions.ae,Tarte au bœuf salé,FRENCH,Corned Beef Pie,ENGLISH,batch 1
sanoop@rightsolutions.ae,Banoffee pie,FRENCH,Banoffee Pie,ENGLISH,batch 1
sanoop@rightsolutions.ae,Tarte inférieure noire,FRENCH,Black Bottom Pie,ENGLISH,batch 1
sanoop@rightsolutions.ae,Gâteau à la crème de Boston,FRENCH,Boston Cream Pie,ENGLISH,batch 1
sanoop@rightsolutions.ae,Tarte aux pommes américaine,FRENCH,Apple Pie,ENGLISH,batch 1
sanoop@rightsolutions.ae,Amchur,FRENCH,American Apple Pie,ENGLISH,batch 1
sanoop@rightsolutions.ae,Tarte Cottage,FRENCH,Cottage Pie,ENGLISH,batch 1
sanoop@rightsolutions.ae,Buko pie,FRENCH,Buko Pie,ENGLISH,batch 1
sanoop@rightsolutions.ae,Tarte à La Crème,FRENCH,Cream Pie,ENGLISH,batch 1
sanoop@rightsolutions.ae,Tarte au cuury,FRENCH,Cuury Pie,ENGLISH,batch 1
sanoop@rightsolutions.ae,Poivre banane,FRENCH,Banana Pepper,ENGLISH,batch 1
sanoop@rightsolutions.ae,Poivre,FRENCH,Black Pepper,ENGLISH,batch 1
sanoop@rightsolutions.ae,Poivre du Chili,FRENCH,Chile Pepper,ENGLISH,batch 1
sanoop@rightsolutions.ae,Poivre d'alligator,FRENCH,Alligator Pepper,ENGLISH,batch 1
sanoop@rightsolutions.ae,Piment,FRENCH,Allspice,ENGLISH,batch 1
sanoop@rightsolutions.ae,Poivre de Cayenne,FRENCH,Cayenne Pepper,ENGLISH,batch 1
sanoop@rightsolutions.ae,Poivre cubain,FRENCH,Cuban Pepper,ENGLISH,batch 1
sanoop@rightsolutions.ae,Poivre cubanelle,FRENCH,Cubanelle Pepper,ENGLISH,batch 1
sanoop@rightsolutions.ae,Fruit sec,FRENCH,Dried Fruit,ENGLISH,batch 1
sanoop@rightsolutions.ae,Formiate De Calcium,FRENCH,Calcium Formate,ENGLISH,batch 1
sanoop@rightsolutions.ae,Anisyl Formate,FRENCH,Anisyl Formate,ENGLISH,batch 1
sanoop@rightsolutions.ae,Formiate d'éthyle,FRENCH,Ethyl Formate,ENGLISH,batch 1
sanoop@rightsolutions.ae,Persulfate d'ammonium,FRENCH,Ammonium Phosphate,ENGLISH,batch 1
sanoop@rightsolutions.ae,Phosphate d'ammonium,FRENCH,Ammonium Persulphate,ENGLISH,batch 1
sanoop@rightsolutions.ae,Phosphate d'ammonium monobasique,FRENCH,Ammonium Phosphate Monobasic,ENGLISH,batch 1
sanoop@rightsolutions.ae,Phosphate d'ammonium dibasique,FRENCH,Ammonium Phosphate Dibasic,ENGLISH,batch 1
sanoop@rightsolutions.ae,Phosphate osseux,FRENCH,Bone Phosphate,ENGLISH,batch 1
sanoop@rightsolutions.ae,Phosphate de calcium,FRENCH,Calcium Phosphate,ENGLISH,batch 1
sanoop@rightsolutions.ae,Phosphate de calcium,FRENCH,Calcium phosphates,ENGLISH,batch 1
sanoop@rightsolutions.ae,Fumarate de Calcium,FRENCH,Calcium Fumarate,ENGLISH,batch 1
sanoop@rightsolutions.ae,Acétate Alpha Tocopheryl,FRENCH,Alpha Tocopheryl Acetate,ENGLISH,batch 1
sanoop@rightsolutions.ae,Alpaga-tocophérol,FRENCH,Alpha-Tocopherol,ENGLISH,batch 1
sanoop@rightsolutions.ae,Alpaga-tocophérol,FRENCH,Alpha-tocopherol,ENGLISH,batch 1
sanoop@rightsolutions.ae,Delta-tocophérol,FRENCH,Delta-tocopherol,ENGLISH,batch 1
sanoop@rightsolutions.ae,Delta-tocophérol,FRENCH,Delta-tocopherol,ENGLISH,batch 1
sanoop@rightsolutions.ae,Ferrocyanure de calcium,FRENCH,Calcium ferrocyanide,ENGLISH,batch 1
sanoop@rightsolutions.ae,Ferrocyanure de calcium,FRENCH,Calcium Ferrocyanide,ENGLISH,batch 1
sanoop@rightsolutions.ae,Grand bar 100,FRENCH,100 Big Bar,ENGLISH,batch 1
sanoop@rightsolutions.ae,Câpre,FRENCH,Caper,ENGLISH,batch 1
sanoop@rightsolutions.ae,Requin,FRENCH,Shark,ENGLISH,batch 1
sanoop@rightsolutions.ae,Courge butternut,FRENCH,Butternut Squash,ENGLISH,batch 1
sanoop@rightsolutions.ae,Cannelle,FRENCH,Cinnamon,ENGLISH,batch 1
sanoop@rightsolutions.ae,Cassia,FRENCH,Cassia,ENGLISH,batch 1
sanoop@rightsolutions.ae,Cochenille,FRENCH,Cochineal,ENGLISH,batch 1
sanoop@rightsolutions.ae,Cochenille - Acide carminique - Carmines,FRENCH,Cochineal - Carminic acid - Carmines,ENGLISH,batch 1
sanoop@rightsolutions.ae,Choufleur,FRENCH,Cauliflower,ENGLISH,batch 1
sanoop@rightsolutions.ae,Chou-fleur vert,FRENCH,Broccoflower,ENGLISH,batch 1
sanoop@rightsolutions.ae,Gousse de caroube,FRENCH,Carob Pod,ENGLISH,batch 1
sanoop@rightsolutions.ae,Crème pâtissière,FRENCH,Custard Cream,ENGLISH,batch 1
sanoop@rightsolutions.ae,Katsuobushi,FRENCH,Bonito Flakes,ENGLISH,batch 1
sanoop@rightsolutions.ae,Coquille de cacao,FRENCH,Cacao Shell,ENGLISH,batch 1
sanoop@rightsolutions.ae,Crème américaine,FRENCH,American Cream,ENGLISH,batch 1
sanoop@rightsolutions.ae,Sucre de canne,FRENCH,Cane Sugar,ENGLISH,batch 1
sanoop@rightsolutions.ae,Chat domestique,FRENCH,Domestic Cat,ENGLISH,batch 1
sanoop@rightsolutions.ae,Cataire,FRENCH,Catnip,ENGLISH,batch 1
sanoop@rightsolutions.ae,Menthe aéro,FRENCH,Aero Mint,ENGLISH,batch 1
sanoop@rightsolutions.ae,Noix de cacao,FRENCH,Cacao nibs,ENGLISH,batch 1
sanoop@rightsolutions.ae,Menthe odorante,FRENCH,Apple Mint,ENGLISH,batch 1
sanoop@rightsolutions.ae,Viande de noix de coco,FRENCH,Coconut meat,ENGLISH,batch 1
sanoop@rightsolutions.ae,Petit pain,FRENCH,Bread Roll,ENGLISH,batch 1
sanoop@rightsolutions.ae,Cube de bouillon de bœuf,FRENCH,Beef Stock Cube,ENGLISH,batch 1
sanoop@rightsolutions.ae,Amarante,FRENCH,Amaranth,ENGLISH,batch 1
sanoop@rightsolutions.ae,ADDA,FRENCH,ADDA,ENGLISH,batch 1
sanoop@rightsolutions.ae,Eddo,FRENCH,Eddo,ENGLISH,batch 1
sanoop@rightsolutions.ae,Eddoe,FRENCH,Eddoe,ENGLISH,batch 1
sanoop@rightsolutions.ae,Farine de blé dur,FRENCH,Durum Flour,ENGLISH,batch 1
sanoop@rightsolutions.ae,Blé dur,FRENCH,Durum Wheat,ENGLISH,batch 1
sanoop@rightsolutions.ae,Blé de terre grossière,FRENCH,Coarse-Ground Wheat,ENGLISH,batch 1
sanoop@rightsolutions.ae,Blé concassé,FRENCH,Cracked Wheat,ENGLISH,batch 1
sanoop@rightsolutions.ae,Blé concassé,FRENCH,Crushed Wheat,ENGLISH,batch 1
sanoop@rightsolutions.ae,Café,FRENCH,Coffee,ENGLISH,batch 1
sanoop@rightsolutions.ae,Valeur quotidienne,FRENCH,Daily Value,ENGLISH,batch 1
sanoop@rightsolutions.ae,Capellini,FRENCH,Capellini,ENGLISH,batch 1
sanoop@rightsolutions.ae,Capybara,FRENCH,Capybara,ENGLISH,batch 1
sanoop@rightsolutions.ae,Capelli da Chef,FRENCH,Capelli da Chef,ENGLISH,batch 1
sanoop@rightsolutions.ae,Capelli d'angelo,FRENCH,Capelli d'angelo,ENGLISH,batch 1
sanoop@rightsolutions.ae,Œufs de capelan,FRENCH,Capelin Roe,ENGLISH,batch 1
sanoop@rightsolutions.ae,Lait laitier de Cadbury,FRENCH,Cadbury Dairy Milk,ENGLISH,batch 1
sanoop@rightsolutions.ae,Noix de Cadbury,FRENCH,Cadbury Whole Nut,ENGLISH,batch 1
sanoop@rightsolutions.ae,Fruits et noix de Cadbury,FRENCH,Cadbury Fruit & Nut,ENGLISH,batch 1
sanoop@rightsolutions.ae,Fruits et noix de Cadbury,FRENCH,Cadbury Fruit and Nut,ENGLISH,batch 1
sanoop@rightsolutions.ae,Carabao,FRENCH,Carabao,ENGLISH,batch 1
sanoop@rightsolutions.ae,Carabao,FRENCH,Carabao,ENGLISH,batch 1
sanoop@rightsolutions.ae,Carabao,FRENCH,Carabao,ENGLISH,batch 1
sanoop@rightsolutions.ae,Carne-de-sol,FRENCH,Carne-de-sol,ENGLISH,batch 1
sanoop@rightsolutions.ae,Carotène,FRENCH,Carotene,ENGLISH,batch 1
sanoop@rightsolutions.ae,"Carotène, alpha",FRENCH,"Carotene, Alpha",ENGLISH,batch 1
sanoop@rightsolutions.ae,"Carotène, bêta",FRENCH,"Carotene, Beta",ENGLISH,batch 1
sanoop@rightsolutions.ae,"Carotène, gamma",FRENCH,"Carotene, Gamma",ENGLISH,batch 1
sanoop@rightsolutions.ae,Curry,FRENCH,Curry,ENGLISH,batch 1
sanoop@rightsolutions.ae,Caséinate de calcium,FRENCH,Calcium Caseinate,ENGLISH,batch 1
sanoop@rightsolutions.ae,Crème,FRENCH,Custard,ENGLISH,batch 1
sanoop@rightsolutions.ae,Crème pâtissière congelée,FRENCH,Frozen Custard,ENGLISH,batch 1
sanoop@rightsolutions.ae,Castellane,FRENCH,Castellane,ENGLISH,batch 1
sanoop@rightsolutions.ae,Caséinate d'ammonium,FRENCH,Ammonium Caseinate,ENGLISH,batch 1
sanoop@rightsolutions.ae,Cavatelli,FRENCH,Cavatelli,ENGLISH,batch 1
sanoop@rightsolutions.ae,Caviar,FRENCH,Caviar,ENGLISH,batch 1
sanoop@rightsolutions.ae,Caféine,FRENCH,Caffeine,ENGLISH,batch 1
sanoop@rightsolutions.ae,Cacao,FRENCH,Cocoa,ENGLISH,batch 1
sanoop@rightsolutions.ae,Cacao,FRENCH,Cacao,ENGLISH,batch 1
sanoop@rightsolutions.ae,Calcium,FRENCH,Calcium,ENGLISH,batch 1
sanoop@rightsolutions.ae,Guanylate de calcium,FRENCH,Calcium Guanylate,ENGLISH,batch 1
sanoop@rightsolutions.ae,Guanylate de calcium,FRENCH,Calcium guanylate,ENGLISH,batch 1
sanoop@rightsolutions.ae,Glycérophosphate de calcium,FRENCH,Calcium Glycerophosphate,ENGLISH,batch 1
sanoop@rightsolutions.ae,Crème entière,FRENCH,Full Cream,ENGLISH,batch 1
sanoop@rightsolutions.ae,Cannellonis,FRENCH,Cannelloni,ENGLISH,batch 1
sanoop@rightsolutions.ae,Bol de nouilles,FRENCH,Cup Noodle,ENGLISH,batch 1
sanoop@rightsolutions.ae,Bol de nouilles,FRENCH,Cup Noodles,ENGLISH,batch 1
sanoop@rightsolutions.ae,Cubeb Berry,FRENCH,Cubeb Berry,ENGLISH,batch 1
sanoop@rightsolutions.ae,Sulfate de zinc,FRENCH,Zinc Sulfate,ENGLISH,batch 1
sanoop@rightsolutions.ae,Sulfate de zinc,FRENCH,Zinc Sulphate,ENGLISH,batch 1
sanoop@rightsolutions.ae,Sulfate de calcium,FRENCH,Calcium Sulfate,ENGLISH,batch 1
sanoop@rightsolutions.ae,Sulfite de calcium,FRENCH,Calcium Sulfite,ENGLISH,batch 1
sanoop@rightsolutions.ae,Sulfate de calcium,FRENCH,Calcium Sulphate,ENGLISH,batch 1
sanoop@rightsolutions.ae,Sulfite de calcium,FRENCH,Calcium Sulphite,ENGLISH,batch 1
sanoop@rightsolutions.ae,Sulfate de calcium,FRENCH,Calcium sulphate - Calcium sulfate,ENGLISH,batch 1
sanoop@rightsolutions.ae,Sulfate cuivrique,FRENCH,Cupric Sulfate,ENGLISH,batch 1
sanoop@rightsolutions.ae,Sulfate de cuivre,FRENCH,Cupric Sulphate,ENGLISH,batch 1
sanoop@rightsolutions.ae,Sulfate de cuivre,FRENCH,Copper Sulfate,ENGLISH,batch 1
sanoop@rightsolutions.ae,Sulfate de cuivre,FRENCH,Copper Sulphate,ENGLISH,batch 1
sanoop@rightsolutions.ae,Calcium Hydrogen Sulphite,FRENCH,Calcium Hydrogen Sulphite,ENGLISH,batch 1
sanoop@rightsolutions.ae,Sulfite de calcium,FRENCH,Calcium sulphite - Calcium sulfite,ENGLISH,batch 1
sanoop@rightsolutions.ae,Calcium Hydrogen Sulfite,FRENCH,Calcium Hydrogen Sulfite,ENGLISH,batch 1
sanoop@rightsolutions.ae,Calcium Hydrogen Sulphite,FRENCH,Calcium hydrogen sulphite - Calcium hydrogen sulfite,ENGLISH,batch 1
sanoop@rightsolutions.ae,Alcool,FRENCH,Alcohol,ENGLISH,batch 1
sanoop@rightsolutions.ae,Armagnac,FRENCH,Armagnac,ENGLISH,batch 1
sanoop@rightsolutions.ae,Cidre fort,FRENCH,Applejack,ENGLISH,batch 1
sanoop@rightsolutions.ae,Caramel à l'ammoniac,FRENCH,Ammonia caramel,ENGLISH,batch 1
sanoop@rightsolutions.ae,Caramel au sulfite caustique,FRENCH,Caustic sulfite caramel - Caustic sulphite caramel,ENGLISH,batch 1
sanoop@rightsolutions.ae,Carvi,FRENCH,Caraway,ENGLISH,batch 1
sanoop@rightsolutions.ae,Carboxyméthylcellulose - Gomme de cellulose - CMC,FRENCH,Carboxy methyl cellulose - Cellulose gum - CMC,ENGLISH,batch 1
sanoop@rightsolutions.ae,Carbonate,FRENCH,Carbonate,ENGLISH,batch 1
sanoop@rightsolutions.ae,Bicarbonate d'ammonium,FRENCH,Ammonium Carbonate,ENGLISH,batch 1
sanoop@rightsolutions.ae,Bicarbonates d'ammonium,FRENCH,Ammonium carbonates,ENGLISH,batch 1
sanoop@rightsolutions.ae,Carbonate de zinc,FRENCH,Zinc Carbonate,ENGLISH,batch 1
sanoop@rightsolutions.ae,Carbonate de calcium,FRENCH,Calcium Carbonate,ENGLISH,batch 1
sanoop@rightsolutions.ae,Carbonate de calcium,FRENCH,Calcium carbonate,ENGLISH,batch 1
sanoop@rightsolutions.ae,Cerise,FRENCH,Cherry,ENGLISH,batch 1
sanoop@rightsolutions.ae,Huile d'amarante,FRENCH,Amarena Cherries,ENGLISH,batch 1
sanoop@rightsolutions.ae,Céleri-rave,FRENCH,Celeriac,ENGLISH,batch 1
sanoop@rightsolutions.ae,Céleri,FRENCH,Celery,ENGLISH,batch 1
sanoop@rightsolutions.ae,Homard américain,FRENCH,American Lobster,ENGLISH,batch 1
sanoop@rightsolutions.ae,Croissant,FRENCH,Croissant,ENGLISH,batch 1
sanoop@rightsolutions.ae,Crotonate d'éthyle,FRENCH,Ethyl Crotonate,ENGLISH,batch 1
sanoop@rightsolutions.ae,Crocetin,FRENCH,Crocetin,ENGLISH,batch 1
sanoop@rightsolutions.ae,Crocin,FRENCH,Crocin,ENGLISH,batch 1
sanoop@rightsolutions.ae,Cryptoxanthine,FRENCH,Cryptoxanthin,ENGLISH,batch 1
sanoop@rightsolutions.ae,Krispies au cacao,FRENCH,Cocoa Krispies,ENGLISH,batch 1
sanoop@rightsolutions.ae,Creste di Galli,FRENCH,Creste di Galli,ENGLISH,batch 1
sanoop@rightsolutions.ae,Crème tartare,FRENCH,Cream of Tartar,ENGLISH,batch 1
sanoop@rightsolutions.ae,Crème de Noyaux,FRENCH,Crème de Noyaux,ENGLISH,batch 1
sanoop@rightsolutions.ae,Crème,FRENCH,Cream,ENGLISH,batch 1
sanoop@rightsolutions.ae,Crème Chantilly,FRENCH,Chantilly Cream,ENGLISH,batch 1
sanoop@rightsolutions.ae,Crème Cloturée,FRENCH,Clotted Cream,ENGLISH,batch 1
sanoop@rightsolutions.ae,Coriandre,FRENCH,Cilantro,ENGLISH,batch 1
sanoop@rightsolutions.ae,Coriandre,FRENCH,Coriander,ENGLISH,batch 1
sanoop@rightsolutions.ae,Coriandre de Bolivie,FRENCH,Bolivian Coriander,ENGLISH,batch 1
sanoop@rightsolutions.ae,Chortan,FRENCH,Chortan,ENGLISH,batch 1
sanoop@rightsolutions.ae,Groseille,FRENCH,Currant,ENGLISH,batch 1
sanoop@rightsolutions.ae,Cassis,FRENCH,Blackcurrant,ENGLISH,batch 1
sanoop@rightsolutions.ae,Pain au fromage,FRENCH,Cheese Bun,ENGLISH,batch 1
sanoop@rightsolutions.ae,Gâteau au beurre,FRENCH,Butter Cake,ENGLISH,batch 1
sanoop@rightsolutions.ae,Gâteau Mousseline,FRENCH,Chiffon Cake,ENGLISH,batch 1
